activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
234068,16345716,[],CHEMBL3706030,"Fluorescence Polarization Assay: In order to identify compounds that disrupt the interaction between PIP3 and PH domains, a high-throughput fluorescence polarization (FP)-binding assay was developed using recombinant 1-123 amino acid N-terminal fragment of human Akt1 (also referred to herein simply as Akt), encompassing the PH domain (PH123 protein), and fluorescent NBD-labeled PIP3 molecule. The amino acid sequence of human Akt1 is publicly available as, for example, GenBank Accession No. NP001014432.1 (SEQ ID NO:1), and the corresponding DNA sequence is publicly available as, for example, GenBank Accession No. NM001014432. Briefly, 5 μM recombinant GST fusion proteins containing 1-123 a.a. N-terminal fragment of human Akt1 (PH 123) or 100 nM 441-551 a.a. region of human PDK1 were incubated with 15 nM TMR-labeled PIP3, PIP2, or PIP5 in buffer containing 50 mM Tris-HCl (pH 7.5), 150 mM NaCl, and 5 mM b-ME for 15 min at room temperature in the dark.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)cc(C(=O)NC(=S)Nc2c(O)cc(C)c(Br)c2C)c1,,,CHEMBL3638437,,2014.0,"{'bei': '11.64', 'le': '0.27', 'lle': '0.22', 'sei': '7.73'}",CHEMBL3693948,,CHEMBL3693948,4.74,False,http://www.openphacts.org/units/Nanomolar,2570602,=,37,True,=,,IC50,nM,,18100.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,18100.0
256500,16347838,[],CHEMBL3705737,"Kinase Inhibition Assay: Preparation of AKT1 and AKT2 and measurement of in vitro inhibitory activity of the above-mentioned compounds against AKT1 and AKT2 kinase activity were carried out with reference to the method disclosed in Biochem. J. Vol. 385, pp 399-408 (2005). In the preparation of AKT1 and AKT2, human AKT1 and AKT2 to which a middle T antigen tag was added were expressed in Sf 9 insect cells, and then AKT1 and AKT2 were prepared following affinity purification and activation by PDK1. The prepared AKT1 and AKT2 were stored at Ã¢ 80C. until the time of measurement of inhibitory activity of the compounds. In the measurement of inhibitory activity of the compounds, AKT1 or AKT2 and each compound of the present invention were preincubated at 25C. for 120 minutes in a buffer solution for reaction (15 mM Tris-HCl pH 7.5, 0.01% Tween-20, 2 mM DTT). As a substrate, biotinylated Crosstide (bioton-KGSGSGRPRTSSFAEG), MgCl2, and ATP were added to final concentrations.",B,,,BAO_0000190,BAO_0000219,cell-based format,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3nccnc3-4)cc2)CC(O)(C2CC2)C1,,,CHEMBL3639231,,2014.0,"{'bei': '18.31', 'le': '0.33', 'lle': '4.16', 'sei': '8.34'}",CHEMBL3701755,,CHEMBL3701755,8.27,False,http://www.openphacts.org/units/Nanomolar,2579084,=,37,True,=,,IC50,nM,,5.4,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,5.4
256493,16349150,[],CHEMBL3705737,"Kinase Inhibition Assay: Preparation of AKT1 and AKT2 and measurement of in vitro inhibitory activity of the above-mentioned compounds against AKT1 and AKT2 kinase activity were carried out with reference to the method disclosed in Biochem. J. Vol. 385, pp 399-408 (2005). In the preparation of AKT1 and AKT2, human AKT1 and AKT2 to which a middle T antigen tag was added were expressed in Sf 9 insect cells, and then AKT1 and AKT2 were prepared following affinity purification and activation by PDK1. The prepared AKT1 and AKT2 were stored at Ã¢ 80C. until the time of measurement of inhibitory activity of the compounds. In the measurement of inhibitory activity of the compounds, AKT1 or AKT2 and each compound of the present invention were preincubated at 25C. for 120 minutes in a buffer solution for reaction (15 mM Tris-HCl pH 7.5, 0.01% Tween-20, 2 mM DTT). As a substrate, biotinylated Crosstide (bioton-KGSGSGRPRTSSFAEG), MgCl2, and ATP were added to final concentrations.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)C1,,,CHEMBL3639231,,2014.0,"{'bei': '18.06', 'le': '0.33', 'lle': '3.20', 'sei': '9.19'}",CHEMBL3701746,,CHEMBL3701746,7.92,False,http://www.openphacts.org/units/Nanomolar,2579077,=,37,True,=,,IC50,nM,,12.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,12.0
256474,16349244,[],CHEMBL3705737,"Kinase Inhibition Assay: Preparation of AKT1 and AKT2 and measurement of in vitro inhibitory activity of the above-mentioned compounds against AKT1 and AKT2 kinase activity were carried out with reference to the method disclosed in Biochem. J. Vol. 385, pp 399-408 (2005). In the preparation of AKT1 and AKT2, human AKT1 and AKT2 to which a middle T antigen tag was added were expressed in Sf 9 insect cells, and then AKT1 and AKT2 were prepared following affinity purification and activation by PDK1. The prepared AKT1 and AKT2 were stored at Ã¢ 80C. until the time of measurement of inhibitory activity of the compounds. In the measurement of inhibitory activity of the compounds, AKT1 or AKT2 and each compound of the present invention were preincubated at 25C. for 120 minutes in a buffer solution for reaction (15 mM Tris-HCl pH 7.5, 0.01% Tween-20, 2 mM DTT). As a substrate, biotinylated Crosstide (bioton-KGSGSGRPRTSSFAEG), MgCl2, and ATP were added to final concentrations.",B,,,BAO_0000190,BAO_0000219,cell-based format,NC1(c2ccc(-c3nc4n(c3-c3ccncc3)COc3ccccc3-4)cc2)CCC1,,,CHEMBL3639231,,2014.0,"{'bei': '18.49', 'le': '0.33', 'lle': '2.32', 'sei': '11.06'}",CHEMBL3701731,,CHEMBL3701731,7.29,False,http://www.openphacts.org/units/Nanomolar,2579058,=,37,True,=,,IC50,nM,,51.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,51.0
256496,16349596,[],CHEMBL3705737,"Kinase Inhibition Assay: Preparation of AKT1 and AKT2 and measurement of in vitro inhibitory activity of the above-mentioned compounds against AKT1 and AKT2 kinase activity were carried out with reference to the method disclosed in Biochem. J. Vol. 385, pp 399-408 (2005). In the preparation of AKT1 and AKT2, human AKT1 and AKT2 to which a middle T antigen tag was added were expressed in Sf 9 insect cells, and then AKT1 and AKT2 were prepared following affinity purification and activation by PDK1. The prepared AKT1 and AKT2 were stored at Ã¢ 80C. until the time of measurement of inhibitory activity of the compounds. In the measurement of inhibitory activity of the compounds, AKT1 or AKT2 and each compound of the present invention were preincubated at 25C. for 120 minutes in a buffer solution for reaction (15 mM Tris-HCl pH 7.5, 0.01% Tween-20, 2 mM DTT). As a substrate, biotinylated Crosstide (bioton-KGSGSGRPRTSSFAEG), MgCl2, and ATP were added to final concentrations.",B,,,BAO_0000190,BAO_0000219,cell-based format,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cnccc3-4)cc2)CCC1,,,CHEMBL3639231,,2014.0,"{'bei': '20.94', 'le': '0.38', 'lle': '3.29', 'sei': '12.52'}",CHEMBL3701751,,CHEMBL3701751,8.26,False,http://www.openphacts.org/units/Nanomolar,2579080,=,37,True,=,,IC50,nM,,5.5,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,5.5
234063,16352115,[],CHEMBL3706030,"Fluorescence Polarization Assay: In order to identify compounds that disrupt the interaction between PIP3 and PH domains, a high-throughput fluorescence polarization (FP)-binding assay was developed using recombinant 1-123 amino acid N-terminal fragment of human Akt1 (also referred to herein simply as Akt), encompassing the PH domain (PH123 protein), and fluorescent NBD-labeled PIP3 molecule. The amino acid sequence of human Akt1 is publicly available as, for example, GenBank Accession No. NP001014432.1 (SEQ ID NO:1), and the corresponding DNA sequence is publicly available as, for example, GenBank Accession No. NM001014432. Briefly, 5 μM recombinant GST fusion proteins containing 1-123 a.a. N-terminal fragment of human Akt1 (PH 123) or 100 nM 441-551 a.a. region of human PDK1 were incubated with 15 nM TMR-labeled PIP3, PIP2, or PIP5 in buffer containing 50 mM Tris-HCl (pH 7.5), 150 mM NaCl, and 5 mM b-ME for 15 min at room temperature in the dark.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(=S)Nc1cc([N+](=O)[O-])cc(Cl)c1O)c1ccccc1,,,CHEMBL3638437,,2014.0,"{'bei': '12.82', 'le': '0.27', 'lle': '1.43', 'sei': '4.31'}",CHEMBL3596523,,CHEMBL3596523,4.51,False,http://www.openphacts.org/units/Nanomolar,2570597,=,37,True,=,,IC50,nM,,31000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,31000.0
219804,16353205,[],CHEMBL3705350,Kinase Assay: Activated Akt isoforms and pleckstrin homology domain deletion constructs were assayed utilizing a GSK-derived biotinylated peptide substrate. The extend of peptide was determined by Homogeneous Time Resolved Fluorescence (HTRF) using a lanthanide chelate (Lance)-coupled monoclonal antibody specific for the phosphopeptide in combination with a streptavidin-linked allophycocyanin (SA-APC) fluorophore which will bind to the biotin moiety on the peptide.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]1(O)C[C@@](N)(c2ccc(-c3nc4ccc5nnc(C(F)F)n5c4cc3-c3ccccc3)cc2)C1,,,CHEMBL3638765,,2013.0,"{'bei': '19.98', 'le': '0.37', 'lle': '4.17', 'sei': '10.55'}",CHEMBL3679632,,CHEMBL3679632,9.42,False,http://www.openphacts.org/units/Nanomolar,2555466,=,37,True,=,,IC50,nM,,0.38,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,0.38
219803,16353825,[],CHEMBL3705350,Kinase Assay: Activated Akt isoforms and pleckstrin homology domain deletion constructs were assayed utilizing a GSK-derived biotinylated peptide substrate. The extend of peptide was determined by Homogeneous Time Resolved Fluorescence (HTRF) using a lanthanide chelate (Lance)-coupled monoclonal antibody specific for the phosphopeptide in combination with a streptavidin-linked allophycocyanin (SA-APC) fluorophore which will bind to the biotin moiety on the peptide.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(c1ccccc1)n1c(=N)ccc2nc(-c3ccc(C4(N)CC(F)(F)C4)cc3)c(-c3ccccc3)cc21,,,CHEMBL3638765,,2013.0,"{'bei': '15.82', 'le': '0.29', 'lle': '1.69', 'sei': '8.74'}",CHEMBL3679631,,CHEMBL3679631,8.00,False,http://www.openphacts.org/units/Nanomolar,2555465,=,37,True,=,,IC50,nM,,10.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,10.0
256498,16355204,[],CHEMBL3705737,"Kinase Inhibition Assay: Preparation of AKT1 and AKT2 and measurement of in vitro inhibitory activity of the above-mentioned compounds against AKT1 and AKT2 kinase activity were carried out with reference to the method disclosed in Biochem. J. Vol. 385, pp 399-408 (2005). In the preparation of AKT1 and AKT2, human AKT1 and AKT2 to which a middle T antigen tag was added were expressed in Sf 9 insect cells, and then AKT1 and AKT2 were prepared following affinity purification and activation by PDK1. The prepared AKT1 and AKT2 were stored at Ã¢ 80C. until the time of measurement of inhibitory activity of the compounds. In the measurement of inhibitory activity of the compounds, AKT1 or AKT2 and each compound of the present invention were preincubated at 25C. for 120 minutes in a buffer solution for reaction (15 mM Tris-HCl pH 7.5, 0.01% Tween-20, 2 mM DTT). As a substrate, biotinylated Crosstide (bioton-KGSGSGRPRTSSFAEG), MgCl2, and ATP were added to final concentrations.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ncccc3-4)cc2)C1,,,CHEMBL3639231,,2014.0,"{'bei': '20.86', 'le': '0.38', 'lle': '4.52', 'sei': '10.27'}",CHEMBL3701753,,CHEMBL3701753,8.85,False,http://www.openphacts.org/units/Nanomolar,2579082,=,37,True,=,,IC50,nM,,1.4,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,1.4
,16413402,[],CHEMBL3743742,Inhibition of AKT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,,,CHEMBL3739276,J. Med. Chem.,2015.0,,CHEMBL3741589,,CHEMBL3741589,,False,http://www.openphacts.org/units/Nanomolar,2738383,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,10.0
,16421938,[],CHEMBL3750421,Inhibition of PKBalpha (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,,,CHEMBL3745712,J. Med. Chem.,2015.0,,CHEMBL3651966,,CHEMBL3651966,,False,http://www.openphacts.org/units/Nanomolar,2742405,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,10.0
,16431723,[],CHEMBL3749731,Inhibition of human AKT1 using [KGSGSGRPRTSSFAEG] as substrate,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,,,CHEMBL3745707,Bioorg. Med. Chem.,2016.0,,CHEMBL3745885,,CHEMBL3745885,,False,http://www.openphacts.org/units/Nanomolar,2741358,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,10.0
,16456950,[],CHEMBL3760810,Inhibition of recombinant human AKT for 60 mins by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2ncc(OCC3CCNCC3)cc2-c2ccc(C#N)cc2)cc1,,,CHEMBL3758149,J. Med. Chem.,2016.0,"{'bei': '10.58', 'le': '0.19', 'lle': '-0.91', 'sei': '7.00'}",CHEMBL3759201,,CHEMBL3759201,4.06,False,http://www.openphacts.org/units/Nanomolar,2748415,=,1,True,=,,IC50,nM,,87600.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,87.6
,16467131,[],CHEMBL3767267,"Antagonist activity at human AKT1-PH domain (1 to 121 residues) assessed as reduction of AKT1-PH interaction with PC/PE/PS/PI(3,4,5)P3 after 30 mins by competitive SPR analysis",B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N/C(=N/O)c1nonc1N)c1ccccc1Br,,,CHEMBL3763051,MedChemComm,2015.0,"{'bei': '14.72', 'le': '0.34', 'lle': '3.62', 'sei': '3.59'}",CHEMBL3764688,,CHEMBL3764688,4.79,False,http://www.openphacts.org/units/Nanomolar,2756549,=,1,True,=,,IC50,nM,,16350.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,16.35
,16467132,[],CHEMBL3767267,"Antagonist activity at human AKT1-PH domain (1 to 121 residues) assessed as reduction of AKT1-PH interaction with PC/PE/PS/PI(3,4,5)P3 after 30 mins by competitive SPR analysis",B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N/C(=N/O)c1nonc1N)N1CCCN=C1N,,,CHEMBL3763051,MedChemComm,2015.0,"{'bei': '20.55', 'le': '0.39', 'lle': '7.16', 'sei': '3.14'}",CHEMBL3764684,,CHEMBL3764684,5.49,False,http://www.openphacts.org/units/Nanomolar,2756548,=,1,True,=,,IC50,nM,,3230.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,3.23
,16467133,[],CHEMBL3767267,"Antagonist activity at human AKT1-PH domain (1 to 121 residues) assessed as reduction of AKT1-PH interaction with PC/PE/PS/PI(3,4,5)P3 after 30 mins by competitive SPR analysis",B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N/C(=N/O)c1nonc1N)c1ccccc1N,,,CHEMBL3763051,MedChemComm,2015.0,"{'bei': '19.39', 'le': '0.36', 'lle': '5.08', 'sei': '3.18'}",CHEMBL3763907,,CHEMBL3763907,5.07,False,http://www.openphacts.org/units/Nanomolar,2756547,=,1,True,=,,IC50,nM,,8610.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,8.61
,16467134,[],CHEMBL3767267,"Antagonist activity at human AKT1-PH domain (1 to 121 residues) assessed as reduction of AKT1-PH interaction with PC/PE/PS/PI(3,4,5)P3 after 30 mins by competitive SPR analysis",B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N/C(=N/O)c1nonc1N)c1ccccc1,,,CHEMBL3763051,MedChemComm,2015.0,"{'bei': '20.89', 'le': '0.39', 'lle': '4.74', 'sei': '3.86'}",CHEMBL3764457,,CHEMBL3764457,5.14,False,http://www.openphacts.org/units/Nanomolar,2756546,=,1,True,=,,IC50,nM,,7190.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,7.19
,16467135,[],CHEMBL3767267,"Antagonist activity at human AKT1-PH domain (1 to 121 residues) assessed as reduction of AKT1-PH interaction with PC/PE/PS/PI(3,4,5)P3 after 30 mins by competitive SPR analysis",B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NC(=N)N/C(=N/O)c1nonc1N,,,CHEMBL3763051,MedChemComm,2015.0,"{'bei': '25.23', 'le': '0.49', 'lle': '7.93', 'sei': '2.94'}",CHEMBL3764886,,CHEMBL3764886,5.73,False,http://www.openphacts.org/units/Nanomolar,2756545,=,1,True,=,,IC50,nM,,1850.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,1.85
,16518661,[],CHEMBL3782579,Inhibition of Akt1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,,,CHEMBL3779812,Eur. J. Med. Chem.,2016.0,"{'bei': '13.12', 'le': '0.24', 'lle': '0.92', 'sei': '7.58'}",CHEMBL258844,,CHEMBL258844,7.24,False,http://www.openphacts.org/units/Nanomolar,2765910,=,1,True,=,,IC50,nM,,58.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,58.0
,16540736,[],CHEMBL3789974,Inhibition of AKT1 (unknown origin) in presence of [gamma33P]ATP,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,,,CHEMBL3785066,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL1614712,,CHEMBL1614712,,False,http://www.openphacts.org/units/Nanomolar,2767460,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,10.0
,16540737,[],CHEMBL3789974,Inhibition of AKT1 (unknown origin) in presence of [gamma33P]ATP,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,,,CHEMBL3785066,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '14.75', 'le': '0.27', 'lle': '2.11', 'sei': '6.43'}",CHEMBL3787112,,CHEMBL3787112,5.16,False,http://www.openphacts.org/units/Nanomolar,2767463,=,1,True,=,,IC50,nM,,7000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,7.0
,16540738,[],CHEMBL3789974,Inhibition of AKT1 (unknown origin) in presence of [gamma33P]ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,,,CHEMBL3785066,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3785951,,CHEMBL3785951,,False,http://www.openphacts.org/units/Nanomolar,2767477,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,10.0
,16587020,[],CHEMBL3807432,Inhibition of AKT1 (unknown origin) in presence of gamma33-ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,,,CHEMBL3804811,J. Med. Chem.,2016.0,,CHEMBL1983268,ENTRECTINIB,CHEMBL1983268,,False,http://www.openphacts.org/units/Nanomolar,2777067,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,10.0
,16589677,[],CHEMBL3807471,Inhibition of Akt1 (unknown origin) expressed in Escherichia coli using peptide substrate after 1 hr by HTRF assay,B,,,BAO_0000190,BAO_0000019,assay format,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,,,CHEMBL3804794,Eur. J. Med. Chem.,2016.0,"{'bei': '18.04', 'le': '0.38', 'lle': '4.18', 'sei': '9.00'}",CHEMBL3137336,UPROSERTIB,CHEMBL3137336,7.75,False,http://www.openphacts.org/units/Nanomolar,2776825,=,1,True,=,,IC50,nM,,18.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,0.018
